Maintenance_flag,Speed_sensor,Vibration,Engine_Load,Coolant_Temp,Intake_Pressure,Engine_RPM,Speed_OBD,Intake_Air,Flow_Rate,Throttle_Pos,Voltage,Ambient,Accel,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost,Trip_Distance,Litres_Per_km,Accel_Ssor_Total,CO2,Trip_Time,CO_emission,HC_emission,PM_emission,NOx_emission,CO2_emission,Fuel_level,Oil_life,Vibration_alert,VibrationAlert_Total,Vibration_Recent,Turbo_alert,Emission_alert,Fog_control,Engine_control
1,11,250.523971,30.588236,86,105,733,11,13,9.49,61.17647,14.38,7,14.901961,82,18.109287,8.356303075,48.84105552,276.7,313,1.160302,171.78793,6.421039,-0.055159,,4811,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,12,250.468342,25.882353,87,103,728,12,17,7.61,38.431374,14.34,6,14.901961,82,13.032198,8.421481727,48.21617067,20.6,155,0.870226,289.3927,4.358454,0.042373,,9981,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,25,249.745165,64.31373,87,111,1126.5,25,10,17.97,80,14.32,7,36.862747,85,33.952885,7.877701859,48.01462904,299.4,358,2.030529,175.82204,5.008272,-0.04422,132.46869,5219,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,15,250.301455,18.82353,87,112,974.5,15,16,12.13,54.901962,14.2,6,23.529411,83,11.016529,8.413315727,48.20290467,25,143,2.175566,289.14508,3.734693,-0.000961,98.782555,9902,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,44,248.688214,31.764706,89,117,1352.5,44,11,23.05,74.90196,14.2,7,30.980392,86,45.972355,7.839049859,47.99743904,298.5,386,2.900755,176.3764,7.347493,-0.011755,194.34106,5263,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,18,250.134568,11.764706,85,109,776.5,18,15,10.88,56.47059,14.16,7,28.62745,81,17.06643,8.222113075,48.82959552,30.8,121,1.740453,269.0752,1.674535,0.054115,44.291416,8952,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,13,250.412713,22.352942,87,107,729.5,13,12,10.19,64.31373,14.16,5,24.313726,84,16.272636,8.398975727,48.18299667,23.6,156,1.450378,288.75818,4.278993,0.028011,,9813,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,34,249.244504,35.686275,87,112,1330.5,34,8,24.91,80,14.22,5,32.54902,84,35.172905,8.604121794,49.58673377,27.8,156,2.175566,288.3519,2.839622,0.073421,75.10796,9729,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,16,250.245826,25.09804,87,114,992,16,14,14.99,65.09804,14.28,6,27.843138,83,17.244038,8.406673727,48.19280067,18.3,153,2.465641,288.95288,6.705589,-0.011842,177.36272,9857,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,9,250.635229,45.490196,87,103,731.5,9,18,6.66,37.2549,14.34,6,14.901961,82,8.968625,8.422459727,48.21796467,23.4,156,0.870226,289.4264,9.660896,0.061317,,9994,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,79,246.741199,80.78432,88,115,1275,79,11,21.19,79.21569,14.12,7,20.392157,86,82.72803,7.909351859,48.02886704,303.5,352,2.61068,175.37025,5.431762,-0.065251,143.67,5191,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,30,249.46702,53.72549,87,109,1139.5,30,8,18.94,79.60784,14.24,5,34.509804,84,32.184,8.614735794,49.57382177,28.8,155,1.740453,288.09015,2.894746,0.017127,76.56599,9700,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,20,250.02331,42.7451,88,117,1520.5,20,10,26.99,79.60784,14.2,8,36.07843,85,12.959999,9.006323615,48.67747248,296,444,2.900755,189.12128,20.371166,0.023908,538.81696,6036,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,123,244.293523,47.45098,88,119,1522,123,8,28.33,80,14.14,6,14.901961,86,127.872986,8.633745359,48.50970875,2.5,143,3.19083,282.85526,2.786378,0.03219,73.699646,9483,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,96,245.795506,16.862745,91,129,1396,96,12,27.91,80,14.14,8,16.862745,89,95.40011,7.832178275,48.34475004,282.7,448,4.641207,190.71014,2.832959,-0.016696,74.93172,6115,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,96,245.795506,40.784313,91,121,1194,96,12,20.05,80,14.22,8,53.333336,89,86.5107,7.824840275,48.34328004,282.3,457,3.480905,190.61917,0,0.006909,19.169514,6112,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,23,249.856423,41.960785,87,116,1071.5,23,15,16.36,56.078434,14.26,6,14.901961,83,24.084024,7.698774763,48.69663634,10.7,141,2.755716,290.27066,7.279908,0.028544,192.55345,10163,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,114,244.794184,0,89,114,1399,114,11,26.38,80,14.28,6,14.901961,89,118.51265,7.731660763,48.56043634,8.3,154,2.465641,292.74164,0,-0.028207,0,10288,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,29,249.522649,0,89,108,1120,29,14,18.49,80,14.22,7,14.901961,86,37.368153,8.879747615,48.69877248,280.1,394,1.595415,177.77338,0,-0.023891,0,5462,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,73,247.074973,40.39216,87,118,1167.5,73,8,20.55,79.60784,14.24,6,14.901961,83,76.752075,8.794575359,49.23430475,21.5,145,3.045792,273.2452,2.635338,0.060931,69.70464,9214,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,21,249.967681,37.64706,85,112,1403,21,15,25.13,63.92157,14.18,7,28.62745,81,26.171999,8.782053359,48.83618675,25.5,109,2.175566,269.09647,12.014605,0.061198,317.78607,8956,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,67,247.408747,0,89,109,1049,67,11,17.13,80,14.24,7,14.901961,87,72.18022,9.13016286,49.05236943,284.9,419,1.740453,180.16716,0,0.017075,0,5616,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,85,246.407425,57.2549,87,113,1335,85,10,22.3,74.5098,14.18,8,14.901961,86,84.81612,7.379376763,48.60536434,305.8,554,2.320604,196.08813,3.740115,-0.0932,98.92599,6330,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,11,250.523971,23.92157,87,107,726.5,11,17,10.19,42.352943,14.32,6,14.901961,83,12.240053,8.418769727,48.21164667,19.9,156,1.450378,289.30606,5.056991,0.032239,,9949,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,15,250.301455,24.705883,87,112,936.5,15,11,13.94,73.333336,14.22,5,27.058825,84,13.7577,8.396581727,48.17979867,22.1,153,2.175566,288.6992,5.596963,0.009647,148.03958,9799,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,25,249.745165,12.941176,88,104,778,25,15,10.8,58.823532,14.2,7,14.901961,84,0,9.143837771,48.19204373,0,317,1.015265,172.71257,1.395266,-0.043556,36.904762,5036,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,16,250.245826,13.725491,87,107,735.5,16,13,10.72,61.960785,14.22,6,14.901961,83,22.140116,8.404189727,48.18881067,32.2,156,1.450378,288.87842,2.287398,-0.005207,60.501637,9840,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,7,250.746487,25.490196,85,107,715,7,8,9.72,69.01961,14.3,7,14.901961,81,14.760394,8.242375075,48.85574352,36.5,143,1.450378,268.55823,6.037078,0.005667,,8814,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,74,247.019344,46.27451,87,116,1171,74,8,19.24,80,14.18,6,14.901961,83,76.428,8.812677359,49.18067075,1.3,150,2.755716,272.26776,2.991645,-0.025296,79.12895,9166,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,76,246.908086,95.68628,89,126,1237.5,76,10,23.11,80,14.24,8,39.607845,85,75.672134,7.316256275,48.25008804,280.3,445,4.206095,184.14142,7.391463,-0.046106,195.50406,5819,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,42,248.799472,17.254902,89,114,1318.5,42,16,22.24,79.60784,14.2,7,29.019608,85,36.031734,8.908499615,48.69557448,295.9,381,2.465641,177.42784,3.388792,-0.072678,89.63349,5433,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,117,244.627297,61.960785,89,125,1476,117,7,28.36,80,14.12,6,14.901961,86,122.256256,8.671081794,49.50414977,13.2,141,4.061056,286.64496,3.708055,0.076541,98.077995,9603,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,11,250.523971,34.11765,87,103,732.5,11,18,7.63,36.862747,14.34,6,14.901961,82,11.808219,8.421925727,48.21681867,20.8,154,0.870226,289.40613,5.758975,0.035649,,9985,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,70,247.24186,0,87,114,1135,70,6,18.22,80,14.2,6,14.901961,84,76.28442,8.633503794,49.55027177,28.5,152,2.465641,287.61456,0,-0.194227,0,9634,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,80,246.68557,65.882355,89,139,1259,80,12,26.63,76.07843,14.2,7,39.607845,85,81.216644,7.712148763,48.64026034,5.9,149,6.091585,291.28992,8.860402,0.233588,234.35748,10237,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,70,247.24186,11.764706,91,111,1303.5,70,14,22.11,69.803925,14.24,7,32.156864,87,0,8.112211859,48.11686304,0,317,2.030529,173.62032,0,0.077402,24.330778,5119,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,47,248.521327,1.960784,87,110,1126,47,10,19.05,80,14.18,7,14.901961,85,46.72888,7.872037859,48.01230104,300.8,373,1.88549,175.90659,1.832901,-0.008939,48.4802,5227,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,26,249.689536,49.411766,88,116,1789.5,26,11,33.99,78.43137,14.26,8,34.509804,85,13.392435,9.006065615,48.67762848,301.2,440,2.755716,189.13168,17.724796,-0.008424,468.82056,6037,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,119,244.516039,0,90,121,1847,119,11,36.91,80,14.28,6,14.901961,89,132.8404,8.941611359,49.08752075,8.2,154,3.480905,292.5505,0,-0.004042,0,10282,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,61,247.742521,14.509804,89,129,1454,61,11,26.49,77.254906,14.1,8,14.901961,85,58.356003,8.981615615,48.67620048,265.3,445,4.641207,189.42303,7.663676,-0.011573,202.7041,6060,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,61,247.742521,95.68628,89,137,1139,61,11,23.63,80,14.2,7,38.82353,88,61.596516,8.729807615,48.70689048,274.4,414,5.80151,179.54594,10.528266,-0.065064,278.47244,5585,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,17,250.190197,26.666668,85,116,1110.5,17,13,17.63,67.45098,14.22,7,29.019608,81,16.596,8.887017359,49.00011275,35.8,122,2.755716,268.84903,9.571585,0.061138,253.16824,8904,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,89,246.184909,53.72549,90,125,1189,89,10,25.94,72.94118,14.26,7,14.901961,87,86.868355,7.212414275,48.24976404,261.5,432,4.061056,182.93535,2.30828,-0.024041,61.053978,5763,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,117,244.627297,0,89,123,1437,117,8,29.3,80,14.2,6,14.901961,87,123.408875,8.677233359,49.42403675,18.7,157,3.770981,276.92676,0,-0.016725,0,9331,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,42,248.799472,7.450981,85,112,1305.5,42,7,24.36,80,14.12,6,18.039215,82,37.368153,8.815671359,48.87939875,26.2,135,2.175566,268.26834,3.358536,0.045256,88.83321,8775,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,123,244.293523,52.941177,88,118,1522,123,8,28.66,79.21569,14.14,6,14.901961,86,127.15212,8.634111359,48.50018675,357.3,140,3.045792,282.99887,3.003518,-0.025766,79.44299,9488,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,7,250.746487,49.411766,87,103,728.5,7,18,6.66,37.2549,14.34,6,14.901961,82,7.200359,8.422303727,48.21769467,23.1,156,0.870226,289.4224,11.603993,0.023278,,9992,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,65,247.520005,94.5098,89,116,1261,65,10,20.49,80,14.22,7,42.352943,86,67.82404,8.576453615,48.71245248,253.3,415,2.755716,181.37321,5.660669,-0.034217,149.7246,5692,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,79,246.741199,94.117645,89,122,1269.5,79,11,24.19,80,14.16,7,39.215687,85,81.540276,7.713516763,48.63669634,9.3,150,3.625944,291.34363,1.499754,0.024018,39.668472,10240,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,69,247.297489,57.64706,89,126,1312,69,12,26.05,72.54902,14.2,8,35.294117,86,67.356,7.742220275,48.34454004,262.9,442,4.206095,189.61766,4.445616,-0.036683,117.58647,6071,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,11,250.523971,20.784313,85,107,730,11,8,10.16,69.01961,14.32,6,14.901961,81,12.204,8.243119075,48.85622952,20.4,141,1.450378,268.55136,4.696371,0.034519,,8812,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,16,250.245826,21.176472,87,105,709.5,16,15,9.47,56.078434,14.18,7,14.901961,83,25.634525,9.133895771,48.19722173,304.4,314,1.160302,172.36926,1.879042,-0.040922,49.70062,4967,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,12,250.468342,31.37255,86,105,735,12,13,9.66,60.39216,14.34,8,14.901961,82,16.344038,8.351281075,48.84076752,305.4,325,1.160302,171.72429,6.144803,-0.041645,,4799,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,36,249.133246,48.627453,86,126,1716.5,36,14,42.33,64.70589,14.16,8,33.333332,82,11.08946,8.669131794,49.37739377,297.5,331,4.206095,171.4777,23.684578,-0.020074,626.45667,4775,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,16,250.245826,22.745098,87,109,1135,16,9,17.44,73.725494,14.16,5,31.764706,84,17.71233,8.595277794,49.59738977,29.9,152,1.740453,288.55606,6.052471,0.023263,160.08775,9769,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,15,250.301455,29.411766,89,104,706,15,14,9.77,58.823532,14.24,7,14.901961,86,16.63761,9.534695771,48.05552573,272.7,393,1.015265,177.79953,4.661854,-0.0483,123.30595,5467,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,18,250.134568,37.2549,87,106,1098,18,18,10.24,28.235294,14.16,6,14.901961,82,19.8376,8.560243794,49.64888177,19.3,157,1.30534,289.53995,5.05122,-0.02066,133.60468,10026,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,96,245.795506,75.68628,87,129,1210,96,7,24.11,80,14.16,5,14.901961,84,98.38929,8.671129794,49.39447577,357,129,4.641207,284.69394,4.873564,0.01324,128.90567,9539,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,116,244.682926,41.568626,89,113,1446.5,116,7,25.55,80,14.1,6,14.901961,87,118.549576,8.675155794,49.49325977,13.8,143,2.320604,286.47855,2.232825,0.062303,59.058178,9597,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,74,247.019344,47.058823,87,131,1395.5,74,9,31.97,80,14.26,8,38.431374,85,77.18404,8.948943675,47.13088554,321.9,349,4.931282,225.72565,4.971044,-0.033638,131.48402,7269,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,10,250.5796,32.941177,86,112,984,10,14,13.49,65.4902,11.9,7,27.843138,82,4.718198,8.310595727,48.14958267,318.5,312,2.175566,171.92271,22.553562,-0.043106,,4866,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,16,250.245826,12.941176,87,109,727.5,16,14,12.05,63.52941,14.16,6,14.901961,83,16.632036,8.405473727,48.19105467,23.4,155,1.740453,288.92703,2.550734,-0.016336,67.46686,9851,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,77,246.852457,44.313725,89,111,1219,77,10,19.77,80,14.16,8,14.901961,87,84.852066,7.251318275,48.24754404,265.9,425,2.030529,183.39252,2.828316,-0.097739,74.80891,5783,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,16,250.245826,12.54902,87,109,731.5,16,10,10.47,71.37255,14.22,5,14.901961,84,17.897213,8.395405727,48.17817267,21.4,148,1.740453,288.666,1.932493,0.020304,51.11441,9790,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,60,247.79815,93.725494,89,150,1454.5,60,13,34.3,80,14.24,7,49.019608,87,51.407997,9.208715615,48.71038848,273.4,387,7.687,178.49295,15.555146,-0.118867,411.43332,5522,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,29,249.522649,0,85,111,1141.5,29,7,20.49,80,14.28,6,14.901961,82,38.809067,8.256409075,48.87476952,23.3,132,2.030529,268.17255,0,-0.047733,0,8764,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,17,250.190197,39.215687,86,112,984,17,11,15.83,70.98039,14.2,8,18.431374,82,13.392,8.289211075,48.87476952,307,359,2.175566,170.81387,10.083746,-0.00166,266.7149,4609,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,94,245.906764,43.137257,89,111,1176.5,94,10,19.33,78.82353,14.14,8,14.901961,86,97.41605,7.422138275,48.28829604,306,349,2.030529,185.5909,2.285396,-0.052433,60.448692,5875,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,84,246.463054,32.54902,87,114,1328,84,11,23.99,77.64706,14.16,8,14.901961,85,86.545685,7.299852763,48.54856834,340.8,571,2.465641,197.46481,2.098423,-0.001875,55.50325,6390,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,19,250.078939,18.431374,87,115,1157.5,19,13,20.24,69.803925,14.2,6,27.058825,83,17.388334,8.584009794,49.61105177,24.1,158,2.61068,288.83438,10.526533,-0.001184,278.4266,9831,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,10,250.5796,27.058825,86,112,984,10,14,13.94,65.4902,13.94,7,25.09804,82,6.012,8.310535727,48.14966667,319.4,311,2.175566,171.92523,11.173344,-0.045906,,4867,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,100,245.57299,0,87,116,1199.5,100,7,21.99,80,14.16,6,14.901961,83,101.59292,8.835243359,48.90286475,31.1,135,2.755716,267.7805,0,-0.102976,0,8741,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,56,248.020666,99.60784,89,118,1086.5,56,11,19.33,80,14.22,7,44.313725,87,59.004036,8.667071615,48.71729448,282.6,418,3.045792,180.31091,5.198862,-0.025198,137.5098,5625,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,67,247.408747,88.2353,89,172,1648,67,12,44.63,80,14.14,7,43.137257,87,61.59626,9.273245615,48.71255448,275.2,408,10.87783,179.24812,17.709852,-0.009432,468.42526,5569,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,28,249.578278,87.05882,89,155,1606,28,15,38.58,79.60784,14.24,7,41.17647,84,0,8.592679794,49.41095177,0,317,8.41219,173.04082,30.235403,-0.035131,799.7259,5088,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,11,250.523971,32.156864,87,103,727.5,11,17,6.97,37.64706,14.34,6,14.901961,82,12.061341,8.421649727,48.21648267,20.7,154,0.870226,289.39804,4.957671,0.022379,,9983,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,32,249.355762,16.470589,88,110,997,32,10,15.72,76.07843,14.22,7,22.352942,85,38.62882,9.388103771,48.08600573,301.9,371,1.88549,175.9633,0,-0.06762,24.540804,5232,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,49,248.410069,31.37255,89,108,1202.5,49,13,19.3,65.4902,14.14,7,31.764706,87,55.663868,8.824343615,48.70308648,269.8,384,1.595415,178.41846,0,-0.062949,28.861864,5517,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,30,249.46702,54.901962,88,112,1229,30,11,21.97,76.07843,14.34,7,34.901962,86,31.680082,7.796809859,47.98972904,280.8,354,2.175566,176.89603,9.877612,-0.034764,261.26266,5308,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,9,250.635229,30.588236,85,105,723.5,9,12,9.55,63.52941,14.18,8,14.901961,82,16.416039,8.307385075,48.86365152,312.9,335,1.160302,171.08939,7.494031,0.019109,,4658,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,61,247.742521,0,86,114,1117,61,7,19.44,80,14.22,6,14.901961,83,85.86435,8.265673075,48.88433952,30,137,2.465641,267.98056,0,-0.092185,0,8749,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,13,250.412713,26.666668,87,110,872.5,13,16,12.33,53.333336,14.28,6,16.470589,83,13.430365,8.416309727,48.20684667,21.5,153,1.88549,289.21677,7.149476,0.013538,,9922,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,52,248.243182,10.196078,89,125,1245.5,52,16,24.55,78.43137,14.2,7,18.039215,86,43.12824,8.896097615,48.69759048,284.7,389,4.061056,177.58498,4.511078,-0.026079,119.31794,5446,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,82,246.574312,24.313726,89,106,1283,82,10,20.66,78.82353,14.16,8,14.901961,86,84.60306,7.426614763,48.62513434,293.7,554,1.30534,195.42047,2.114405,0.005962,55.925972,6301,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,64,247.575634,65.4902,87,117,1223,64,11,20.27,72.94118,14.2,8,14.901961,85,61.77626,7.290678763,48.51203434,0.6,568,2.900755,198.15744,3.043154,-0.055906,80.49139,6427,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,85,246.407425,71.37255,90,164,1589.5,85,11,31.11,80,14.14,8,35.294117,87,88.091995,8.945339615,48.67153848,259.9,445,9.717527,189.84639,6.574102,-0.025322,173.88489,6082,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,9,250.635229,38.039215,87,103,692,9,17,7.49,38.82353,14.3,6,14.901961,83,8.460075,8.420359727,48.21414867,22.9,155,0.870226,289.35907,8.674268,0.004829,,9970,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,57,247.965037,48.627453,88,121,1064,57,11,19.33,70.98039,14.2,7,41.568626,87,61.59751,8.665673615,48.71751048,282.3,420,3.480905,180.32655,5.198862,-0.004296,137.5098,5626,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,46,248.576956,37.2549,86,110,1417,46,14,18.08,62.352943,14.26,8,29.411766,82,11.08946,9.480165675,47.09934354,297.5,331,1.88549,171.51822,4.137547,-0.047649,109.438034,4779,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,107,245.183587,17.647058,89,125,1311,107,10,25.08,79.60784,14.16,7,14.901961,88,113.72785,7.737762763,48.53062834,8.6,150,4.061056,293.25,2.928329,-0.014352,77.454254,10307,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,26,249.689536,11.372549,86,106,766,26,12,11.97,70.588234,14.14,8,14.901961,82,27.456177,8.294329075,48.87146352,315.4,357,1.30534,170.8929,1.238695,0.007046,32.76346,4623,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,77,246.852457,54.11765,87,113,1210,77,8,20.47,78.82353,14.16,6,14.901961,83,82.04534,8.790135359,49.24215875,21.4,144,2.320604,273.387,3.532625,-0.033668,93.43787,9221,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,13,250.412713,17.647058,87,109,755.5,13,16,12.02,53.333336,14.32,6,16.470589,83,14.652398,8.416111727,48.20637267,21.9,151,1.740453,289.2072,9.086974,0.024472,,9919,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,14,250.357084,22.745098,86,109,792,14,15,10.91,57.64706,14.36,7,27.450981,82,13.356437,9.114671771,48.20639573,295.2,309,1.740453,172.09181,3.797754,-0.040905,,4911,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,19,250.078939,47.84314,87,114,968.5,19,17,15.41,39.607845,14.16,6,14.901961,83,19.332031,8.434135727,48.24133467,15.3,157,2.465641,289.84683,9.491838,0.00191,251.05893,10097,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,11,250.523971,20.784313,86,104,730,11,14,9.41,57.64706,14.36,7,14.901961,82,13.217934,9.111113771,48.20697773,312.4,315,1.015265,172.06241,4.030438,-0.042245,,4900,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,15,250.301455,43.92157,87,112,928.5,15,15,15.63,57.2549,14.26,6,30.980392,83,16.16464,8.411203727,48.19980867,24.3,147,2.175566,289.0823,5.688247,0.036398,150.45403,9886,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,79,246.741199,13.333334,88,109,1227,79,11,20.58,79.60784,14.12,7,35.686275,87,80.67606,7.910989859,48.02951504,304.4,351,1.740453,175.3299,0,-0.038209,22.888977,5190,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,39,248.966359,57.2549,89,156,1417.5,39,16,35.55,80,14.18,7,40,84,0,8.592679794,49.41095177,0,317,8.557226,172.80019,28.748135,-0.032505,760.3877,5053,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,10,250.5796,28.62745,85,105,732.5,10,13,9.49,61.960785,14.3,8,14.901961,82,11.538211,8.314189075,48.86018952,312,343,1.160302,171.19212,7.346889,-0.003708,,4694,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,11,250.523971,21.568628,85,107,726.5,11,8,10.08,69.01961,14.32,7,14.901961,82,13.756711,8.243251075,48.85672152,19,139,1.450378,268.54358,4.830768,0.036931,,8809,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,18,250.134568,10.980392,85,117,1081.5,18,14,18.47,79.60784,14.2,7,26.666668,81,19.008308,8.880975359,49.00899875,26.1,124,2.900755,269.0199,5.121577,0.01271,135.4656,8940,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,44,248.688214,94.5098,88,121,1145.5,44,11,20.86,80,14.18,7,40.39216,86,48.708054,8.641469615,48.71968248,274.5,420,3.480905,180.59534,11.370069,0.004937,300.73813,5644,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,38,249.021988,48.235294,88,109,1204.5,38,8,20.63,80,14.28,5,34.11765,84,39.168064,8.612449794,49.57630577,29.1,157,1.740453,288.13977,2.835038,0.019547,74.986694,9705,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,105,245.294845,21.568628,89,143,1334.5,105,10,31.72,80,14.16,7,38.82353,89,106.020615,7.737486763,48.51231634,0.4,136,6.671736,293.58273,4.31667,-0.002295,114.17585,10318,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,31,249.411391,28.235294,85,107,1282.5,31,15,22.19,76.86275,14.32,7,16.078432,81,22.680456,8.780049359,48.83381675,28.9,105,1.450378,269.169,4.919541,0.022279,130.12178,8965,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,34,249.244504,0,85,110,1055,34,8,18.52,80,14.32,6,14.901961,82,44.352127,8.246197075,48.86029752,28,140,1.88549,268.46814,0,-0.015459,0,8794,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,98,245.684248,90.98039,91,131,1226,98,10,26.22,80,14.14,7,36.07843,85,101.66431,7.720146763,48.60963034,10.1,151,4.931282,291.84537,6.776301,0.050693,179.23305,10260,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,11,250.523971,33.72549,87,102,729.5,11,18,6.74,37.2549,14.32,6,14.901961,82,11.881363,8.423587727,48.21932067,20.7,158,0.725188,289.44894,5.028501,0.000655,,10002,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,95,245.851135,63.137257,89,115,1187,95,9,20.44,79.60784,14.12,7,34.11765,85,97.164536,7.752456763,48.22182634,1.9,145,2.61068,298.78455,3.356851,0.076378,88.78864,10533,0,0,0,0,0,0,0,1,123,12,1,1,1,1
